"approved_date","region","condition_name","brand_name","model_name","mfdate","mileage","mileage_v2","fuel_type","gearbox","price"
"2019-01-02",12,"new","Kia","Morning","2019","1","0","Petrol","Auto",379000000
"2019-01-02",9,"used","Toyota","Hilux","2009","37","500000","Diesel","Auto",350000000
"2019-01-02",13,"used","Toyota","Fortuner","2017","11","53000","Diesel","Manual",1000000000
"2019-01-02",12,"new","Chevrolet","Cruze","2018","1","0","Petrol","Manual",530000000
"2019-01-02",13,"used","Toyota","Sienna","2004","16","79000","Petrol","Auto",540000000
"2019-01-02",13,"used","Hyundai","Sonata","2010","21","100000","Petrol","Auto",600000000
"2019-01-02",12,"used","Kia","Rio","2016","9","40000","Petrol","Auto",485000000
"2019-01-02",12,"used","Hyundai","Accent","2012","13","60000","Petrol","Auto",415000000
"2019-01-02",12,"used","Ford","Fiesta","2013","11","50000","Petrol","Auto",385000000
"2019-01-02",12,"new","Lexus","LX","2017","1","0","Petrol","Auto",3750000000
"2019-01-03",12,"used","Hyundai","Grand i10","2016","19","90000","Petrol","Manual",345000000
"2019-01-03",10,"used","Daewoo","Matiz","2003","30","190000","Petrol","Auto",97000000
"2019-01-03",2,"used","Toyota","Camry","2006","31","200000","Petrol","Manual",395000000
"2019-01-03",2,"used","Hyundai","Tucson","2010","20","95000","Petrol","Auto",530000000
"2019-01-03",1,"used","Daihatsu","Citivan","2003","1","90",,"Manual",90000000
"2019-01-03",1,"used","Daewoo","Matiz","2006","5","24000","Petrol","Manual",55000000
"2019-01-03",2,"used","Toyota","Camry","2006","31","206000","Petrol","Auto",395000000
"2019-01-03",2,"used","Toyota","Camry","2006","31","206000","Petrol","Auto",395000000
"2019-01-03",2,"used","Toyota","Camry","1997","33","310000","Petrol","Manual",205000000
"2019-01-03",7,"used","Chevrolet","Spark","2011","1","360","Petrol","Manual",130000000
"2019-01-03",12,"new","Ford","Explorer","2018","1","0","Petrol","Auto",2393000000
"2019-01-03",12,"new","Chevrolet","Orlando","2017","1","0","Petrol","Auto",610000000
"2019-01-03",12,"used","Hyundai","Grand i10","2017","15","70000","Petrol","Manual",362000000
"2019-01-03",9,"used","Fiat","Siena","2003","1","36","Petrol","Manual",98000000
"2019-01-03",12,"used","Toyota","Camry","2010","19","94000","Petrol","Auto",789000000
"2019-01-03",13,"used","BMW","X6","2014","21","100000","Petrol","Auto",880000000
"2019-01-03",12,"new","Honda","Civic","2018","1","0","Petrol","Auto",758000000
"2019-01-03",2,"used","Daewoo","Gentra","2009","15","74000","Petrol","Manual",215000000
"2019-01-03",12,"used","Kia","Sorento","2014","11","50000","Diesel","Auto",770000000
"2019-01-03",12,"used","Kia","K3","2016","6","28000","Petrol","Manual",485000000
"2019-01-03",13,"used","Lexus","RX","2016","2","9100","Petrol","Auto",2920000000
"2019-01-03",13,"used","Toyota","Vios","2019","1","1000",,"Auto",645000000
"2019-01-03",2,"used","Daewoo","Lacetti","2005","16","78000","Petrol","Manual",153000000
"2019-01-03",2,"used","Chevrolet","Spark","2009","20","98000","Petrol","Manual",120000000
"2019-01-03",13,"used","Toyota","Sienna","2005","29","180000","Petrol","Auto",600000000
"2019-01-03",6,"new","Mitsubishi","Mirage","2018","1","0","Petrol","Manual",350500000
"2019-01-03",13,"used","Toyota","Fortuner","2017","8","38000","Diesel","Manual",1090000000
"2019-01-03",13,"used","Chevrolet","Colorado","2016","10","45000","Diesel","Manual",620000000
"2019-01-03",13,"used","Toyota","Camry","2018","2","7000","Petrol","Auto",1366000000
"2019-01-03",9,"used","Chevrolet","Lacetti","2011","22","111111","Petrol","Manual",195000000
"2019-01-03",3,"used","Toyota","Innova","2009","14","65000","Petrol","Auto",390000000
"2019-01-03",13,"used","Mitsubishi","Jolie","2003","32","285000","Petrol","Manual",142000000
"2019-01-02",2,"used","Chevrolet","Spark","2009","20","96000","Petrol","Manual",133000000
"2019-01-02",2,"used","Chevrolet","Spark","2009","20","96000","Petrol","Manual",133000000
"2019-01-02",12,"used","Ford","Everest","2010","17","82000","Diesel","Auto",535000000
"2019-01-02",12,"used","Mercedes Benz","A Class","2013","11","50000","Petrol","Auto",720000000
"2019-01-02",12,"new","Kia","Morning","2019","1","0","Petrol","Manual",290000000
"2019-01-02",12,"new","Kia","Sedona","2019","1","0","Diesel","Auto",1129000000
"2019-01-02",2,"used","Ford","Everest","2005","26","156000","Petrol","Manual",255000000
"2019-01-02",10,"used","Hyundai","Getz","2009","5","20000","Petrol","Manual",190000000
"2019-01-02",13,"new","Mercedes Benz","E Class","2019","1","0","Petrol","Auto",2479000000
"2019-01-02",2,"used","Hyundai","Grand i10","2013","14","65000","Petrol","Manual",209000000
"2019-01-02",12,"used","Hyundai","Grand i10","2017","6","25000","Petrol","Auto",415000000
"2019-01-02",13,"new","Toyota","Fortuner","2018","1","0","Diesel","Manual",1026000000
"2019-01-02",13,"used","Lexus","NX","2015","4","18000","Petrol","Auto",2180000000
"2019-01-02",12,"used","Chevrolet","Matiz","2009","1","4000",,"Auto",190000000
"2019-01-02",12,"used","Ford","Laser","2004","2","5000","Petrol","Auto",248000000
"2019-01-02",12,"used","Suzuki","Super Carry Van","2013","14","68000","Petrol","Manual",192000000
"2019-01-02",12,"new","Peugeot","3008","2019","1","0","Petrol","Auto",1199000000
"2019-01-02",12,"used","Mercedes Benz","E Class","2003","29","180000","Petrol","Auto",300000000
"2019-01-02",3,"new","Mitsubishi","Attrage","2018","1","0","Petrol","Manual",375500000
"2019-01-02",9,"used","Daewoo","Nubira","2003","25","140000",,"Manual",100000000
"2019-01-02",1,"used","Daewoo","Lanos","2004","1","1999","Petrol","Manual",90000000
"2019-01-03",12,"used","Chevrolet","Matiz","2006","27","167899",,"Manual",73000000
"2019-01-03",12,"used","Kia","Carnival","2009","26","150000","Diesel","Manual",405000000
"2019-01-03",5,"used","Toyota","Zace","2002","16","77777","Petrol","Manual",154000000
"2019-01-03",13,"new","Hyundai","Tucson","2018","1","0","Petrol","Auto",840000000
"2019-01-03",13,"new","Hyundai","Santa Fe","2019","1","0","Petrol","Auto",1200000000
"2019-01-03",12,"new","Kia","Morning","2018","1","0","Petrol","Auto",393000000
"2019-01-03",2,"used","Hyundai","Veloster","2012","9","40000","Petrol","Auto",480000000
"2019-01-03",1,"used","Chevrolet","Cruze","2014","3","10000","Petrol","Auto",445000000
"2019-01-03",13,"used","Chevrolet","Dòng khác","2004","1","100","Petrol","Auto",190000000
"2019-01-03",13,"used","Toyota","Camry","2007","14","67000","Petrol","Auto",523000000
"2019-01-03",2,"used","Mazda","CX 5","2016","10","45000","Petrol","Auto",798000000
"2019-01-03",13,"used","Toyota","Dòng khác","1995","1","250","Petrol","Manual",185000000
"2019-01-03",12,"used","Daihatsu","Dòng khác","1996","1","999",,"Manual",100000000
"2019-01-03",12,"used","Chevrolet","Spark","2016","7","33333","Petrol","Manual",202000000
"2019-01-03",12,"used","Honda","City","2018","2","9000","Petrol","Auto",575000000
"2019-01-03",12,"used","Mazda","BT 50","2016","6","26000","Diesel","Auto",570000000
"2019-01-03",4,"used","Kia","Morning","2012","5","20000","Petrol","Auto",230000000
"2019-01-03",9,"used","Toyota","Innova","2013","26","155550","Petrol","Manual",477000000
"2019-01-03",6,"used","Mazda","323","2003","24","130000",,"Manual",12345000
"2019-01-03",10,"used","Toyota","Corolla Altis","2007","26","150000","Petrol","Manual",345000000
"2019-01-03",12,"used","Daewoo","Lacetti","2011","19","90000","Petrol","Manual",325000000
"2019-01-03",12,"used","Hãng khác","Dòng khác","2017","5","23900","Petrol","Manual",200000000
"2019-01-03",13,"new","Toyota","Camry","2019","1","0","Petrol","Auto",1277000000
"2019-01-03",13,"new","Suzuki","Swift","2019","1","0","Petrol","Auto",549000000
"2019-01-03",13,"new","Toyota","Vios","2019","1","0","Petrol","Auto",586000000
"2019-01-03",13,"new","Toyota","Yaris","2019","1","0","Petrol","Auto",650000000
"2019-01-03",2,"new","Toyota","Vios","2019","1","0","Petrol","Manual",511000000
"2019-01-03",5,"used","Toyota","Innova","2007","26","150000","Petrol","Manual",700000000
"2019-01-03",12,"used","Mazda","CX 5","2018","2","7000","Petrol","Auto",929000000
"2019-01-03",12,"used","Mazda","3","2018","2","7500","Petrol","Auto",683000000
"2019-01-03",12,"used","Honda","City","2017","3","13000","Petrol","Auto",605000000
"2019-01-03",3,"used","Toyota","Camry","2008","19","90000",,"Auto",560000000
"2019-01-03",13,"new","Hyundai","Santa Fe","2019","1","0","Petrol","Auto",1295000000
"2019-01-03",13,"new","Kia","Sorento","2018","1","0","Petrol","Auto",919000000
"2019-01-03",13,"new","Toyota","Vios","2019","1","0","Petrol","Auto",569000000
"2019-01-03",13,"used","Toyota","Innova","2016","20","99000","Petrol","Manual",645000000
"2019-01-03",13,"used","Toyota","Innova","2016","16","78000","Petrol","Manual",720000000
"2019-01-03",13,"used","Honda","Accord","1986","20","99999","Petrol","Manual",55000000
"2019-01-03",13,"new","Toyota","Corolla Altis","2019","1","0","Petrol","Auto",766000000
"2019-01-03",13,"new","Toyota","Vios","2018","1","0","Petrol","Auto",554000000
"2019-01-03",13,"used","Toyota","Corolla Altis","2003","20","98000","Petrol","Manual",233000000
"2019-01-03",13,"used","Mazda","3","2016","11","50000","Petrol","Auto",595000000
"2019-01-03",5,"new","Kia","Morning","2019","1","0","Petrol","Auto",393000000
"2019-01-03",13,"new","Chevrolet","Spark","2014","1","0","Petrol","Auto",290000000
"2019-01-03",12,"used","Chevrolet","Spark","2015","37","510000","Petrol","Manual",220000000
"2019-01-03",12,"used","Nissan","Terrano","2002","5","20000","Diesel","Manual",385000000
"2019-01-03",12,"used","Toyota","Innova","2008","31","220000","Petrol","Manual",360000000
"2019-01-03",12,"used","Hyundai","Getz","2010","27","160000","Petrol","Manual",250000000
"2019-01-03",9,"used","Honda","Accord","1993","2","9666",,"Manual",69000000
"2019-01-03",11,"used","Daewoo","Lacetti","2010","1","15","Petrol","Manual",220000000
"2019-01-03",2,"used","Hãng khác","Dòng khác","2010","2","5000","Petrol","Manual",45000000
"2019-01-03",13,"new","Toyota","Camry","2019","1","0","Petrol","Auto",980000000
"2019-01-03",13,"used","Honda","City","2017","1","32","Petrol","Auto",529000000
"2019-01-03",13,"new","Toyota","Wigo","2019","1","0","Petrol","Auto",405000000
"2019-01-03",13,"used","Nissan","Navara","2015","15","70000","Diesel","Auto",590000000
"2019-01-03",13,"used","Ford","Focus","2008","15","70000","Petrol","Manual",278000000
"2019-01-03",13,"used","Mercedes Benz","C Class","2017","4","18000","Petrol","Auto",1320000000
"2019-01-03",13,"used","Toyota","Land Cruiser","2005","19","90000","Petrol","Manual",495000000
"2019-01-03",13,"used","Hyundai","Porter","2001","19","90000",,"Manual",65000000
"2019-01-03",12,"used","Mazda","CX 5","2018","2","7000","Petrol","Auto",1005000000
"2019-01-03",12,"used","Mazda","CX 5","2018","2","7000","Petrol","Auto",1005000000
"2019-01-03",12,"used","Toyota","Land Cruiser Prado","2010","20","98000","Petrol","Auto",1190000000
"2019-01-03",13,"new","Hyundai","Kona","2018","1","0","Petrol","Auto",730000000
"2019-01-03",12,"used","Mazda","CX 5","2017","5","21000","Petrol","Auto",860000000
"2019-01-03",3,"used","Chevrolet","Spark","2010","21","100000","Petrol","Manual",115000000
"2019-01-03",9,"used","Ford","Ranger","2009","1","100","Diesel","Manual",297000000
"2019-01-03",9,"used","Chevrolet","Lacetti","2009","8","36000","Petrol","Auto",340000000
"2019-01-03",2,"new","Honda","HR-V","2019","1","0","Petrol","Auto",866000000
"2019-01-03",13,"new","Ford","Ranger","2018","1","0","Diesel","Auto",1198000000
"2019-01-03",2,"used","Toyota","Innova","2011","25","140000","Petrol","Manual",438000000
"2019-01-03",13,"used","Toyota","Innova","2018","6","29000","Petrol","Manual",780000000
"2019-01-03",13,"used","Kia","Morning","2015","23","120000","Petrol","Manual",260000000
"2019-01-03",5,"used","Toyota","Fortuner","2012","24","130000","Diesel","Manual",740000000
"2019-01-03",13,"new","Honda","City","2018","1","0","Petrol","Auto",559000000
"2019-01-03",13,"used","Mercedes Benz","GLC Class","2018","1","30","Petrol","Auto",1680000000
"2019-01-03",13,"used","Mercedes Benz","CLA Class","2017","1","999","Petrol","Auto",1460000000
"2019-01-03",13,"used","Toyota","Zace","2004","1","0","Petrol","Manual",248000000
"2019-01-03",13,"used","Toyota","Yaris","2016","2","7100","Petrol","Auto",650000000
"2019-01-03",3,"new","Mitsubishi","Xpander","2019","1","0","Petrol","Manual",550000000
"2019-01-03",12,"used","Toyota","Vios","2011","16","79000","Petrol","Manual",355000000
"2019-01-03",8,"used","Daewoo","Lacetti","2011","1","70","Petrol","Auto",300000000
"2019-01-03",9,"new","Toyota","Vios","2019","1","0","Petrol","Auto",596000000
"2019-01-03",9,"new","Toyota","Innova","2019","1","0","Petrol","Manual",750000000
"2019-01-03",7,"used","Daewoo","Lacetti","2009","1","110","Petrol","Auto",250000000
"2019-01-03",2,"used","Toyota","Corolla Altis","2004","20","98000","Petrol","Manual",320000000
"2019-01-03",10,"used","Daihatsu","Citivan","2003","1","60",,"Manual",88000000
"2019-01-03",13,"used","Ford","Escape","2011","19","91000","Petrol","Auto",470000000
"2019-01-03",12,"used","Toyota","Camry","2010","9","40000","Petrol","Auto",620000000
"2019-01-03",12,"used","Ford","EcoSport","2017","6","29000","Petrol","Auto",593000000
"2019-01-03",8,"used","Ford","Ranger","2014","3","10000",,"Auto",590000000
"2019-01-03",13,"used","Toyota","Innova","2017","1","20","Petrol","Manual",708000000
"2019-01-03",9,"used","Kia","Morning","2010","15","72000","Petrol","Auto",228000000
"2019-01-03",2,"used","Toyota","Zace","2001","19","90000","Petrol","Manual",160000000
"2019-01-03",12,"used","Ford","Everest","2010","17","80000","Diesel","Manual",518000000
"2019-01-03",13,"used","Toyota","Innova","2011","27","160000","Petrol","Manual",490000000
"2019-01-03",13,"new","Suzuki","Swift","2018","1","0","Petrol","Auto",499000000
"2019-01-03",13,"new","Honda","City","2019","1","0","Petrol","Auto",599000000
"2019-01-03",13,"new","Honda","CR V","2018","1","0","Petrol","Auto",1083000000
"2019-01-03",2,"used","Toyota","Innova","2016","6","27000","Petrol","Auto",650000000
"2019-01-03",13,"used","Toyota","Innova","2017","5","20000","Petrol","Manual",710000000
"2019-01-03",2,"used","Toyota","Camry","1987","1","2000","Petrol","Manual",70000000
"2019-01-03",12,"used","Ford","Ranger","2017","8","39000","Diesel","Auto",595000000
"2019-01-03",13,"new","Honda","Jazz","2018","1","0","Petrol","Auto",544000000
"2019-01-03",5,"new","Toyota","Vios","2019","1","0","Petrol","Manual",509000000
"2019-01-03",13,"new","Mitsubishi","Xpander","2018","1","0","Petrol","Manual",550000000
"2019-01-03",13,"new","BMW","3 Series","2018","1","0","Petrol","Auto",1669000000
"2019-01-03",12,"used","Toyota","Innova","2013","21","100000","Petrol","Auto",545000000
"2019-01-03",8,"used","Ford","Escape","2005","27","160000","Petrol","Auto",225000000
"2019-01-03",10,"used","Toyota","Corolla","2003","33","320000","Petrol","Manual",205000000
"2019-01-03",3,"used","Lada","Niva","1990","5","20000","Petrol","Manual",60000000
"2019-01-03",12,"used","Toyota","Vios","2017","5","20000","Petrol","Auto",535000000
"2019-01-03",12,"used","Toyota","Innova","2017","5","20000","Petrol","Manual",700000000
"2019-01-03",5,"used","Toyota","Innova","2014","25","140000","Petrol","Manual",549000000
"2019-01-03",3,"used","Hyundai","Sonata","2001","21","100000","Petrol","Auto",100000000
"2019-01-03",13,"new","Honda","Jazz","2018","1","0","Petrol","Auto",624000000
"2019-01-03",13,"used","Chevrolet","Orlando","2015","6","25000","Petrol","Auto",453000000
"2019-01-03",7,"used","Mekong","Dòng khác","1995","21","100000","Diesel","Manual",100000000
"2019-01-03",13,"new","Chevrolet","Trailblazer","2018","1","0","Diesel","Auto",1066000000
"2019-01-03",13,"used","Toyota","Innova","2014","13","60000","Petrol","Manual",540000000
"2019-01-03",10,"new","Honda","Civic","2019","1","0","Petrol","Auto",763000000
"2019-01-03",13,"used","Toyota","Innova","2016","12","55000","Petrol","Manual",670000000
"2019-01-03",13,"used","Hyundai","Grand i10","2015","9","42000","Petrol","Auto",380000000
"2019-01-03",1,"used","Daewoo","Cielo","2000","1","99","Petrol","Manual",35000000
"2019-01-03",2,"used","Daewoo","Lacetti","2009","37","777777","Petrol","Manual",222222000
"2019-01-03",13,"new","Kia","Morning","2018","1","0","Petrol","Auto",379000000
"2019-01-03",13,"used","Lada","Niva","1984","37","999999",,"Manual",68000000
"2019-01-03",12,"used","Mercedes Benz","C Class","2010","1","60","Petrol","Manual",720000000
"2019-01-03",13,"used","Daihatsu","Charade","2006","1","0",,"Auto",160000000
"2019-01-03",9,"used","Kia","Concord","2016","10","48000","Petrol","Manual",420000000
"2019-01-03",7,"used","Honda","City","2017","6","28900","Petrol","Auto",535000000
"2019-01-03",13,"used","Toyota","Corolla Altis","2016","6","26000","Petrol","Auto",720000000
"2019-01-03",7,"new","Ford","Transit","2018","1","0","Diesel","Manual",710000000
"2019-01-03",13,"used","Ford","Escape","2010","11","53000","Petrol","Auto",445000000
"2019-01-03",2,"used","Toyota","Innova","2013","37","888888","Petrol","Manual",520000000
"2019-01-03",13,"used","Toyota","Innova","2012","17","80000","Petrol","Auto",452000000
"2019-01-03",13,"new","Honda","HR-V","2019","1","0","Petrol","Auto",786000000
"2019-01-03",12,"used","Volkswagen","Tiguan","2009","1","90","Petrol","Auto",505000000
"2019-01-03",13,"used","Nissan","Navara","2013","29","180000","Petrol","Auto",450000000
"2019-01-03",4,"used","Daewoo","Lacetti","2009","1","200","Petrol","Manual",190000000
"2019-01-03",3,"used","Kia","Forte","2012","15","72200","Petrol","Auto",418000000
"2019-01-03",10,"used","Toyota","Innova","2017","11","50000","Petrol","Auto",800000000
"2019-01-03",7,"used","Hyundai","HD","1996","37","512000","Diesel","Manual",218000000
"2019-01-03",13,"used","Ford","Escape","2010","11","53000","Petrol","Auto",445000000
"2019-01-03",2,"new","Toyota","Vios","2019","1","0","Petrol","Auto",606000000
"2019-01-03",13,"used","Toyota","Innova","2015","20","98557","Petrol","Manual",595000000
"2019-01-03",13,"new","Toyota","Camry","2019","1","0","Petrol","Auto",1277000000
"2019-01-03",13,"used","Toyota","Fortuner","2017","9","42000","Diesel","Manual",1038000000
"2019-01-03",13,"used","Kia","Rondo","2016","13","64000","Diesel","Auto",626000000
